ID,Ativo,Tipo_Ativo,Ação,Tensão_kV,Carga_kVA,Corrente_A,Temperatura_C,Delta_Temp,Tentativas,Duracao_Min,Resultado,Ambiente,Executor,Tipo_Falha,Sprint,Simulado
2341,RE_94,Relé,Intertravamento,12.04,495.0,300.0,34.061948038468245,3.47,3,16.3,Sucesso,Lab,Randy,,Sprint_14,False
2342,RE_17,Relé,Intertravamento,14.06,334.9,300.0,36.56341903010864,6.96,3,14.9,Sucesso,Campo,Philip,,Sprint_2,False
2343,DI_6,Disjuntor,Isolamento,11.13,821.7,300.0,40.95002286557172,7.03,2,17.8,Sucesso,Offshore,Tyler,,Sprint_4,False
2344,RE_9,Relé,Sincronismo,13.04,1208.3,300.0,35.49592346929779,6.97,1,12.7,Sucesso,Offshore,Jackie,,Sprint_1,False
2345,DI_31,Disjuntor,Intertravamento,14.26,573.6,300.0,34.90819091452176,3.08,1,8.5,Sucesso,Lab,Richard,,Sprint_6,False
2346,BA_70,Barramento,Teste funcional,14.28,1159.5,300.0,33.499254987725685,6.23,2,11.0,Sucesso,Campo,Ashley,,Sprint_10,False
2347,RE_60,Relé,Intertravamento,12.63,725.9,300.0,34.73935538397071,5.2,2,9.0,Sucesso,Campo,Ashley,,Sprint_10,False
2348,RE_73,Relé,Energização,12.99,1223.6,300.0,29.766669706841554,4.11,2,13.9,Sucesso,Campo,Ashley,,Sprint_11,False
2349,BA_89,Barramento,Energização,14.34,1058.9,300.0,35.49339963110401,8.51,1,11.8,Sucesso,Lab,Colin,,Sprint_1,True
2350,BA_81,Barramento,Sincronismo,11.75,276.3,300.0,29.30137465419576,3.72,1,7.5,Sucesso,Campo,Ashley,,Sprint_4,True
2351,DI_85,Disjuntor,Energização,11.76,466.3,300.0,34.433913511876156,7.06,2,15.1,Sucesso,Campo,Jackie,,Sprint_13,True
2352,RE_12,Relé,Intertravamento,14.14,567.2,300.0,41.16189600008645,0.56,1,5.6,Sucesso,Campo,Randy,,Sprint_2,False
2353,BA_51,Barramento,Isolamento,13.85,643.1,300.0,41.12035694148572,4.98,2,15.2,Sucesso,Campo,Desiree,,Sprint_18,True
2354,RE_5,Relé,Sincronismo,15.43,1155.6,300.0,38.032463130793694,5.32,2,13.2,Sucesso,Offshore,Sarah,,Sprint_7,True
2355,DI_79,Disjuntor,Sincronismo,12.69,957.9,300.0,42.38331542440505,8.12,2,16.2,Sucesso,Lab,Erin,,Sprint_3,False
2356,TR_48,Trafo,Intertravamento,12.87,867.9,300.0,34.33189622798598,0.75,1,8.4,Sucesso,Lab,Richard,,Sprint_8,False
2357,TR_98,Trafo,Teste funcional,13.64,1087.7,300.0,38.91868028297482,4.07,1,7.8,Sucesso,Offshore,Ashley,,Sprint_9,True
2358,RE_7,Relé,Energização,14.32,640.4,300.0,27.745831526059547,5.17,1,7.2,Sucesso,Lab,Ashley,,Sprint_2,False
2359,DI_20,Disjuntor,Intertravamento,13.78,655.4,300.0,38.84429003048991,9.3,1,5.9,Sucesso,Offshore,Tyler,,Sprint_14,True
2360,BA_25,Barramento,Energização,12.42,973.1,300.0,38.70040655680735,2.75,1,11.9,Sucesso,Lab,Lisa,,Sprint_18,False
2361,RE_48,Relé,Sincronismo,13.31,639.5,300.0,40.923777517055285,2.26,1,10.2,Sucesso,Lab,Erin,,Sprint_12,False
2362,DI_36,Disjuntor,Energização,14.09,1065.6,300.0,34.05582847609038,9.8,1,12.6,Sucesso,Campo,Jackie,,Sprint_2,False
2363,RE_49,Relé,Sincronismo,12.14,754.3,300.0,36.32474300598436,7.12,2,13.3,Sucesso,Lab,Edward,,Sprint_14,True
2364,RE_16,Relé,Sincronismo,14.07,1169.2,300.0,36.2050156883118,9.98,1,7.5,Sucesso,Offshore,Holly,,Sprint_6,False
2365,DI_41,Disjuntor,Isolamento,14.18,1216.3,300.0,28.419010076070457,1.38,1,9.4,Sucesso,Campo,Sarah,,Sprint_18,False
2366,DI_60,Disjuntor,Energização,13.06,138.9,300.0,39.866894164707,8.82,1,8.3,Sucesso,Offshore,Joseph,,Sprint_14,False
2367,BA_3,Barramento,Energização,12.33,1284.4,300.0,34.99196582690399,8.96,1,6.6,Sucesso,Lab,Randy,,Sprint_13,False
2368,TR_14,Trafo,Isolamento,16.51,888.9,300.0,32.64170432568435,2.66,1,9.7,Sucesso,Campo,Janet,,Sprint_13,False
2369,TR_26,Trafo,Energização,16.27,1086.9,300.0,41.62686129395095,2.24,2,13.0,Sucesso,Lab,Janet,,Sprint_7,False
2370,DI_56,Disjuntor,Energização,14.89,1033.2,300.0,29.721849255426235,5.23,1,8.9,Sucesso,Lab,Desiree,,Sprint_14,False
2371,SE_17,Seccionadora,Isolamento,15.91,611.6,300.0,35.818048506153346,6.7,1,10.3,Sucesso,Lab,Richard,,Sprint_7,False
2372,RE_59,Relé,Energização,13.25,1079.2,300.0,41.30730401994403,4.31,3,23.3,Sucesso,Campo,Desiree,,Sprint_6,True
2373,SE_86,Seccionadora,Sincronismo,12.73,1293.1,300.0,31.92009328457574,6.71,2,14.2,Sucesso,Lab,Carrie,,Sprint_11,True
2374,SE_64,Seccionadora,Intertravamento,17.19,1086.7,300.0,37.375370295065686,8.25,1,10.1,Sucesso,Campo,Ashley,,Sprint_15,True
2375,TR_58,Trafo,Isolamento,15.01,177.0,300.0,38.94182400388678,8.71,1,15.9,Falha,Lab,Jackie,Física,Sprint_17,False
2376,RE_79,Relé,Energização,16.08,1041.8,300.0,34.866401936983465,9.39,2,13.9,Sucesso,Lab,Lisa,,Sprint_4,False
2377,BA_28,Barramento,Teste funcional,14.98,666.9,300.0,38.013106164404725,1.79,1,10.0,Sucesso,Offshore,Philip,,Sprint_5,False
2378,RE_14,Relé,Energização,11.67,606.4,300.0,25.563686484252038,2.99,3,16.5,Sucesso,Lab,Carrie,,Sprint_19,False
2379,SE_88,Seccionadora,Teste funcional,12.25,792.5,300.0,38.61982233287674,6.53,3,17.5,Sucesso,Offshore,Rodney,,Sprint_10,False
2380,RE_45,Relé,Teste funcional,12.68,935.8,300.0,34.59716302311651,0.97,3,17.8,Sucesso,Offshore,Tyler,,Sprint_8,True
2381,DI_58,Disjuntor,Teste funcional,14.58,405.0,300.0,37.050319837480046,8.1,1,3.8,Sucesso,Offshore,Joseph,,Sprint_12,True
2382,SE_4,Seccionadora,Energização,16.34,825.3,300.0,30.05920144343711,6.95,2,12.2,Sucesso,Campo,Ashley,,Sprint_17,False
2383,RE_10,Relé,Sincronismo,14.7,550.7,300.0,36.88143922472965,2.81,2,13.1,Sucesso,Lab,Erin,,Sprint_10,True
2384,BA_42,Barramento,Isolamento,14.14,696.9,300.0,33.70403392719339,8.05,2,14.2,Sucesso,Offshore,Holly,,Sprint_20,False
2385,SE_79,Seccionadora,Sincronismo,13.65,919.1,300.0,29.986450728748004,2.84,1,11.8,Sucesso,Campo,Carrie,,Sprint_8,False
2386,BA_66,Barramento,Isolamento,13.2,1039.1,300.0,38.910014855723375,5.84,3,19.7,Sucesso,Campo,Colin,,Sprint_10,True
2387,TR_95,Trafo,Teste funcional,14.46,980.6,300.0,32.568061644733504,4.5,1,6.7,Sucesso,Lab,Sarah,,Sprint_1,False
2388,DI_51,Disjuntor,Teste funcional,16.02,1029.3,300.0,38.955019375076056,7.82,1,11.2,Sucesso,Lab,Desiree,,Sprint_12,False
2389,DI_18,Disjuntor,Isolamento,14.39,954.5,300.0,29.75029368801568,1.54,3,20.7,Sucesso,Offshore,Ashley,,Sprint_7,False
2390,BA_82,Barramento,Teste funcional,15.0,790.6,300.0,36.50143445793753,4.47,1,9.2,Sucesso,Offshore,Erin,,Sprint_11,False
2391,SE_54,Seccionadora,Sincronismo,13.66,1207.6,300.0,41.03367347273652,4.6,1,10.5,Sucesso,Lab,Sarah,,Sprint_5,False
2392,BA_35,Barramento,Teste funcional,11.9,982.6,300.0,38.86843749541369,7.06,1,8.0,Sucesso,Campo,Jennifer,,Sprint_17,False
2393,SE_81,Seccionadora,Sincronismo,12.45,1091.5,300.0,29.841508401158343,5.67,1,11.5,Sucesso,Offshore,Desiree,,Sprint_19,False
2394,BA_77,Barramento,Sincronismo,11.03,887.7,300.0,32.8571120540197,8.65,2,11.7,Sucesso,Lab,Colin,,Sprint_9,False
2395,BA_87,Barramento,Intertravamento,14.44,130.5,300.0,31.23580975506249,9.02,1,17.0,Sucesso,Lab,Carrie,,Sprint_11,False
2396,RE_90,Relé,Energização,14.29,971.2,300.0,32.30264888517485,5.66,1,7.8,Sucesso,Campo,Joseph,,Sprint_2,False
2397,RE_44,Relé,Isolamento,13.5,648.8,300.0,25.362843726130922,4.52,1,9.4,Sucesso,Campo,Jackie,,Sprint_11,False
2398,RE_32,Relé,Energização,13.63,834.7,300.0,34.97472784690946,1.73,2,11.6,Sucesso,Campo,Janet,,Sprint_7,False
2399,DI_28,Disjuntor,Intertravamento,12.39,819.1,300.0,25.310133427558235,3.18,1,8.3,Sucesso,Lab,Carrie,,Sprint_1,False
2400,DI_2,Disjuntor,Intertravamento,13.0,1083.5,300.0,32.977751587654446,7.17,3,16.8,Sucesso,Lab,Kimberly,,Sprint_18,False
2401,BA_94,Barramento,Sincronismo,13.52,661.8,300.0,33.287437960002734,2.1,1,3.1,Sucesso,Campo,Carrie,,Sprint_16,False
2402,DI_44,Disjuntor,Isolamento,15.67,1120.0,300.0,31.07320627573783,6.58,3,18.6,Sucesso,Lab,Jackie,,Sprint_8,False
2403,BA_35,Barramento,Sincronismo,13.37,911.2,300.0,35.87443868381414,5.06,1,14.9,Falha,Campo,Joseph,,Sprint_17,False
2404,BA_52,Barramento,Isolamento,12.9,889.2,300.0,36.173588664210776,2.55,2,11.7,Sucesso,Lab,Erin,,Sprint_8,False
2405,BA_68,Barramento,Energização,14.78,321.5,300.0,32.022550037553565,5.89,1,9.0,Sucesso,Campo,Kimberly,,Sprint_1,False
2406,BA_87,Barramento,Teste funcional,15.5,794.2,300.0,31.353290705184687,8.72,2,13.9,Sucesso,Lab,Jennifer,,Sprint_14,False
2407,BA_60,Barramento,Isolamento,14.59,574.0,300.0,32.744132449509365,9.96,2,8.4,Sucesso,Lab,Jennifer,,Sprint_6,False
2408,RE_60,Relé,Intertravamento,12.72,1223.0,300.0,37.73937618497351,9.9,1,13.1,Sucesso,Campo,Randy,,Sprint_6,False
2409,DI_78,Disjuntor,Teste funcional,12.43,397.8,300.0,27.105663056191453,5.61,1,13.6,Sucesso,Campo,Jennifer,,Sprint_4,False
2410,TR_19,Trafo,Teste funcional,14.0,645.1,300.0,29.94699979674472,8.61,1,13.3,Sucesso,Lab,Jackie,,Sprint_5,True
2411,TR_51,Trafo,Intertravamento,11.22,1542.8,300.0,31.91608437889529,3.02,3,16.9,Sucesso,Offshore,Kimberly,,Sprint_17,False
2412,SE_45,Seccionadora,Sincronismo,12.11,1282.2,300.0,38.27120377391604,4.41,1,20.2,Falha,Lab,Erin,Elétrica,Sprint_14,False
2413,RE_78,Relé,Sincronismo,16.48,485.3,300.0,32.84280510508222,2.49,3,11.2,Sucesso,Campo,Edward,,Sprint_12,True
2414,TR_40,Trafo,Energização,13.84,592.8,300.0,41.62138881564836,1.74,1,6.3,Sucesso,Lab,Carrie,,Sprint_9,True
2415,DI_35,Disjuntor,Teste funcional,15.54,866.6,300.0,28.48641846620347,3.84,1,4.7,Sucesso,Campo,Tyler,,Sprint_16,False
2416,DI_96,Disjuntor,Energização,12.89,546.2,300.0,38.45071783267001,1.32,2,11.1,Sucesso,Campo,Leah,,Sprint_4,False
2417,SE_89,Seccionadora,Energização,11.86,509.3,300.0,35.747205763068585,6.7,2,11.5,Sucesso,Campo,Rodney,,Sprint_6,False
2418,RE_40,Relé,Teste funcional,11.42,239.3,300.0,40.64484600701043,2.57,3,15.7,Sucesso,Lab,Lisa,,Sprint_5,False
2419,BA_93,Barramento,Sincronismo,13.15,816.5,300.0,34.60744147619122,7.1,1,10.7,Sucesso,Offshore,Richard,,Sprint_15,True
2420,TR_28,Trafo,Sincronismo,16.44,621.4,300.0,33.841814019760385,2.32,2,10.2,Sucesso,Offshore,Holly,,Sprint_11,False
2421,BA_26,Barramento,Sincronismo,12.76,1056.6,300.0,34.661331552934165,8.02,2,12.7,Sucesso,Offshore,Carrie,,Sprint_2,False
2422,DI_7,Disjuntor,Teste funcional,14.17,606.6,300.0,39.79295159347114,5.41,1,9.1,Sucesso,Lab,Lisa,,Sprint_10,False
2423,BA_94,Barramento,Energização,12.63,110.4,300.0,33.91572654204468,6.31,2,15.0,Sucesso,Lab,Jennifer,,Sprint_5,False
2424,TR_74,Trafo,Teste funcional,12.89,397.8,300.0,40.268873567815405,1.47,1,8.9,Sucesso,Lab,Richard,,Sprint_5,True
2425,BA_89,Barramento,Isolamento,13.77,861.6,300.0,26.223003667356913,4.25,3,14.0,Sucesso,Lab,Ashley,,Sprint_14,False
2426,BA_74,Barramento,Sincronismo,13.83,629.3,300.0,31.275512167985543,3.76,2,12.0,Sucesso,Lab,Rodney,,Sprint_17,False
2427,TR_90,Trafo,Sincronismo,14.37,828.9,300.0,31.603884441368074,4.33,3,10.9,Sucesso,Campo,Rodney,,Sprint_13,True
2428,DI_60,Disjuntor,Sincronismo,10.99,725.1,300.0,38.6235672507412,9.04,2,14.5,Sucesso,Offshore,Colin,,Sprint_16,True
2429,BA_26,Barramento,Teste funcional,12.27,796.6,300.0,35.178009839525174,1.98,2,12.8,Sucesso,Lab,Erin,,Sprint_11,False
2430,DI_1,Disjuntor,Isolamento,15.66,543.1,300.0,21.730593068194047,3.81,1,8.7,Sucesso,Offshore,Edward,,Sprint_6,False
2431,RE_69,Relé,Intertravamento,14.1,796.3,300.0,35.66577264085808,8.14,1,15.2,Sucesso,Campo,Colin,,Sprint_13,False
2432,RE_21,Relé,Isolamento,15.5,1134.2,300.0,43.87720954839008,9.83,1,12.0,Sucesso,Offshore,Lisa,,Sprint_10,False
2433,RE_80,Relé,Sincronismo,12.69,677.4,300.0,33.48153201946841,2.93,3,6.8,Sucesso,Offshore,Ashley,,Sprint_1,False
2434,DI_80,Disjuntor,Sincronismo,13.71,817.0,300.0,36.69074691327957,3.41,2,8.5,Sucesso,Lab,Jackie,,Sprint_9,False
2435,DI_39,Disjuntor,Intertravamento,12.26,630.6,300.0,32.526570328499176,1.37,2,11.7,Sucesso,Lab,Kimberly,,Sprint_15,False
2436,TR_62,Trafo,Teste funcional,9.51,1082.9,300.0,36.04379556683645,3.82,3,17.6,Sucesso,Offshore,Ashley,,Sprint_5,False
2437,SE_27,Seccionadora,Sincronismo,13.37,1103.5,300.0,29.123635526982603,8.87,1,15.0,Sucesso,Campo,Leah,,Sprint_20,True
2438,BA_47,Barramento,Intertravamento,12.34,560.1,300.0,43.38288283475822,2.65,2,22.7,Sucesso,Campo,Holly,,Sprint_1,False
2439,BA_50,Barramento,Teste funcional,14.29,840.0,300.0,36.76637285135903,6.85,1,9.1,Sucesso,Lab,Janet,,Sprint_17,False
2440,RE_80,Relé,Isolamento,14.26,555.5,300.0,35.218515963474026,7.07,1,10.6,Sucesso,Offshore,Desiree,,Sprint_5,False
2441,SE_65,Seccionadora,Isolamento,12.12,337.4,300.0,30.684118290091494,4.07,1,12.1,Sucesso,Offshore,Carrie,,Sprint_15,False
2442,SE_83,Seccionadora,Sincronismo,15.28,932.4,300.0,39.46748381611764,6.11,3,11.8,Sucesso,Lab,Holly,,Sprint_18,True
2443,BA_71,Barramento,Intertravamento,12.7,491.7,300.0,34.51585126517535,8.43,1,8.7,Sucesso,Lab,Erin,,Sprint_12,False
2444,TR_92,Trafo,Teste funcional,11.48,959.1,300.0,37.61239911547064,7.8,3,17.3,Sucesso,Campo,Randy,,Sprint_6,True
2445,RE_52,Relé,Teste funcional,14.2,409.0,300.0,34.688815788203044,7.28,1,8.6,Sucesso,Lab,Jennifer,,Sprint_20,False
2446,SE_3,Seccionadora,Intertravamento,14.02,1356.8,300.0,37.654934146810014,1.19,1,19.6,Sucesso,Campo,Kimberly,,Sprint_4,True
2447,TR_15,Trafo,Sincronismo,13.59,779.6,300.0,34.10035423533968,0.61,2,19.3,Sucesso,Campo,Janet,,Sprint_4,True
2448,RE_38,Relé,Isolamento,16.15,728.2,300.0,25.019665539916407,0.55,2,12.8,Sucesso,Offshore,Desiree,,Sprint_6,False
2449,RE_22,Relé,Intertravamento,13.48,772.8,300.0,40.45909344130548,4.1,1,9.2,Sucesso,Campo,Jackie,,Sprint_1,False
2450,TR_1,Trafo,Sincronismo,14.23,856.1,300.0,38.76975381154362,8.51,1,12.5,Sucesso,Lab,Edward,,Sprint_3,True
2451,SE_26,Seccionadora,Sincronismo,14.5,665.1,300.0,28.201604561569553,0.61,2,16.3,Falha,Offshore,Rodney,Elétrica,Sprint_18,True
2452,BA_76,Barramento,Teste funcional,13.33,632.9,300.0,34.05022838021582,9.74,2,12.7,Sucesso,Lab,Holly,,Sprint_7,False
2453,BA_64,Barramento,Intertravamento,15.21,789.1,300.0,37.18157200765579,1.04,1,13.0,Sucesso,Lab,Philip,,Sprint_2,False
2454,DI_6,Disjuntor,Sincronismo,12.17,781.9,300.0,34.58994342006062,8.74,1,6.0,Sucesso,Campo,Rodney,,Sprint_5,False
2455,BA_2,Barramento,Isolamento,14.24,1184.2,300.0,34.186041591252156,8.71,3,15.5,Sucesso,Lab,Jackie,,Sprint_11,True
2456,DI_72,Disjuntor,Teste funcional,14.48,1078.2,300.0,32.63586789578354,9.16,1,8.1,Sucesso,Campo,Sarah,,Sprint_5,True
2457,BA_85,Barramento,Isolamento,15.85,100.0,300.0,42.286742993242065,1.1,1,13.5,Sucesso,Offshore,Erin,,Sprint_10,False
2458,RE_15,Relé,Energização,13.18,1009.8,300.0,37.709088729435116,6.04,2,16.5,Sucesso,Campo,Desiree,,Sprint_18,False
2459,BA_84,Barramento,Teste funcional,13.22,824.4,300.0,28.451083671607318,1.26,2,12.1,Sucesso,Offshore,Sarah,,Sprint_5,False
2460,SE_29,Seccionadora,Isolamento,12.64,362.4,300.0,39.79387859056975,2.12,3,14.6,Sucesso,Offshore,Joseph,,Sprint_15,True
2461,BA_43,Barramento,Sincronismo,16.48,809.8,300.0,32.623144244599175,2.57,1,11.6,Sucesso,Offshore,Philip,,Sprint_13,False
2462,RE_93,Relé,Sincronismo,14.8,1137.2,300.0,31.728149240128126,5.94,1,9.5,Sucesso,Lab,Randy,,Sprint_17,False
2463,SE_57,Seccionadora,Intertravamento,14.83,1397.4,300.0,32.74880965889187,6.37,1,9.3,Sucesso,Offshore,Philip,,Sprint_12,False
2464,TR_31,Trafo,Isolamento,15.27,717.0,300.0,29.657327802669712,2.5,1,13.1,Sucesso,Lab,Kimberly,,Sprint_5,False
2465,DI_50,Disjuntor,Teste funcional,15.32,657.6,300.0,33.83455578991002,2.35,2,8.3,Sucesso,Lab,Janet,,Sprint_3,False
2466,DI_20,Disjuntor,Teste funcional,11.97,1189.6,300.0,37.44783684274147,1.47,1,11.2,Sucesso,Offshore,Jennifer,,Sprint_9,False
2467,DI_8,Disjuntor,Isolamento,14.2,630.8,300.0,29.453687610463582,9.8,2,12.1,Sucesso,Offshore,Carrie,,Sprint_5,False
2468,RE_9,Relé,Isolamento,14.69,764.6,300.0,32.55307842309905,1.85,3,15.0,Sucesso,Campo,Janet,,Sprint_2,False
2469,RE_47,Relé,Isolamento,14.87,875.6,300.0,36.89077967803482,6.04,1,10.4,Sucesso,Lab,Jennifer,,Sprint_5,False
2470,DI_97,Disjuntor,Intertravamento,12.78,738.0,300.0,32.073874088293195,8.06,2,9.8,Sucesso,Lab,Philip,,Sprint_5,False
2471,BA_34,Barramento,Isolamento,12.94,1055.1,300.0,35.03970261511619,0.9,1,10.1,Sucesso,Lab,Carrie,,Sprint_1,False
2472,RE_98,Relé,Sincronismo,14.84,809.1,300.0,37.1219457404094,2.26,2,16.1,Sucesso,Campo,Rodney,,Sprint_2,False
2473,DI_87,Disjuntor,Teste funcional,15.07,1205.6,300.0,35.24077777109755,5.54,1,12.9,Sucesso,Offshore,Rodney,,Sprint_11,False
2474,DI_16,Disjuntor,Teste funcional,11.59,692.6,300.0,40.02935984370811,4.92,1,10.5,Sucesso,Lab,Carrie,,Sprint_11,False
2475,DI_27,Disjuntor,Teste funcional,13.36,716.6,300.0,37.36571245154549,7.6,1,7.1,Sucesso,Campo,Rodney,,Sprint_12,False
2476,DI_74,Disjuntor,Teste funcional,12.2,999.2,300.0,39.322579328843396,6.69,3,17.2,Sucesso,Lab,Rodney,,Sprint_7,False
2477,DI_49,Disjuntor,Teste funcional,13.69,467.0,300.0,40.66673996801646,5.05,3,10.9,Sucesso,Offshore,Erin,,Sprint_13,False
2478,TR_32,Trafo,Intertravamento,12.28,769.1,300.0,32.166671972955186,1.1,2,10.9,Sucesso,Offshore,Tyler,,Sprint_2,True
2479,SE_45,Seccionadora,Isolamento,12.8,713.1,300.0,26.265172133289298,2.93,1,13.2,Sucesso,Offshore,Tyler,,Sprint_20,False
2480,RE_97,Relé,Energização,13.42,1138.0,300.0,37.35381793296193,4.87,2,14.2,Sucesso,Campo,Colin,,Sprint_8,True
2481,SE_65,Seccionadora,Intertravamento,14.84,1095.7,300.0,41.493659697066214,9.37,2,19.3,Falha,Campo,Carrie,Elétrica,Sprint_9,False
2482,BA_8,Barramento,Intertravamento,13.76,906.7,300.0,38.2817662499742,2.6,2,14.3,Sucesso,Offshore,Tyler,,Sprint_8,False
2483,RE_81,Relé,Teste funcional,11.53,938.4,300.0,35.53564892653126,5.5,2,15.4,Sucesso,Lab,Colin,,Sprint_12,False
2484,DI_84,Disjuntor,Energização,11.8,832.3,300.0,35.990942971421994,8.0,1,4.6,Sucesso,Lab,Joseph,,Sprint_18,False
2485,BA_77,Barramento,Teste funcional,11.84,594.3,300.0,36.55523232252763,3.88,2,19.7,Sucesso,Offshore,Erin,,Sprint_7,False
2486,TR_7,Trafo,Sincronismo,14.22,545.5,300.0,34.5228729620416,6.45,1,12.5,Sucesso,Lab,Lisa,,Sprint_12,True
2487,BA_80,Barramento,Sincronismo,15.69,374.8,300.0,31.55408254311868,6.66,2,10.6,Sucesso,Lab,Rodney,,Sprint_7,True
2488,DI_33,Disjuntor,Energização,16.12,807.3,300.0,37.09510174636529,1.74,1,14.7,Sucesso,Offshore,Janet,,Sprint_2,False
2489,DI_89,Disjuntor,Energização,12.53,958.5,300.0,32.14946818552414,6.35,1,10.3,Sucesso,Offshore,Holly,,Sprint_20,False
2490,RE_29,Relé,Intertravamento,14.39,1084.8,300.0,34.09476425427478,6.28,3,19.1,Sucesso,Offshore,Colin,,Sprint_3,False
2491,DI_89,Disjuntor,Isolamento,14.33,532.8,300.0,36.461263047881346,1.33,2,13.4,Sucesso,Lab,Joseph,,Sprint_17,True
2492,DI_84,Disjuntor,Sincronismo,16.16,748.3,300.0,39.222765753316885,6.89,3,16.7,Sucesso,Lab,Edward,,Sprint_1,False
2493,DI_43,Disjuntor,Energização,13.29,547.1,300.0,27.25981448139659,3.12,1,13.3,Sucesso,Campo,Joseph,,Sprint_15,False
2494,DI_45,Disjuntor,Isolamento,11.69,632.5,300.0,34.293563439550304,6.71,1,12.0,Sucesso,Offshore,Ashley,,Sprint_20,False
2495,BA_37,Barramento,Sincronismo,13.53,911.4,300.0,28.43272990472233,1.82,1,9.2,Sucesso,Offshore,Rodney,,Sprint_6,False
2496,RE_6,Relé,Energização,13.79,606.7,300.0,36.91021942748809,8.42,1,11.0,Sucesso,Campo,Rodney,,Sprint_1,True
2497,RE_18,Relé,Isolamento,14.32,1166.8,300.0,33.45155615354561,7.92,2,13.0,Sucesso,Lab,Desiree,,Sprint_6,False
2498,TR_41,Trafo,Intertravamento,12.72,653.5,300.0,25.90208930271146,9.94,2,12.5,Sucesso,Offshore,Randy,,Sprint_1,False
2499,RE_25,Relé,Isolamento,14.0,926.0,300.0,35.41638933500135,9.14,1,7.4,Sucesso,Lab,Richard,,Sprint_18,False
2500,SE_30,Seccionadora,Isolamento,14.41,764.6,300.0,36.65473470401804,2.22,1,9.5,Sucesso,Campo,Edward,,Sprint_10,False
2501,DI_14,Disjuntor,Teste funcional,15.19,1161.4,300.0,36.805330957436915,8.29,3,16.9,Sucesso,Campo,Janet,,Sprint_18,True
2502,BA_91,Barramento,Energização,12.69,972.3,300.0,32.86528691364163,4.02,1,14.8,Falha,Campo,Randy,Elétrica,Sprint_2,True
2503,SE_89,Seccionadora,Intertravamento,11.11,1082.4,300.0,41.461600675526284,6.75,2,10.0,Sucesso,Offshore,Jennifer,,Sprint_1,False
2504,BA_32,Barramento,Energização,15.25,504.5,300.0,31.819356621558065,7.31,1,9.0,Sucesso,Offshore,Philip,,Sprint_11,True
2505,BA_93,Barramento,Intertravamento,14.11,513.5,300.0,35.08182806586261,1.83,1,11.9,Sucesso,Offshore,Jennifer,,Sprint_15,True
2506,RE_18,Relé,Teste funcional,13.71,1017.2,300.0,32.717642420247444,9.94,1,8.8,Sucesso,Lab,Jackie,,Sprint_5,False
2507,RE_43,Relé,Isolamento,14.8,862.6,300.0,41.2406224488616,3.58,2,13.1,Sucesso,Offshore,Rodney,,Sprint_8,False
2508,SE_24,Seccionadora,Intertravamento,13.49,664.6,300.0,33.50967900330246,1.18,2,14.1,Sucesso,Campo,Philip,,Sprint_3,False
2509,TR_69,Trafo,Sincronismo,13.74,568.4,300.0,34.87713521639734,1.1,1,12.5,Sucesso,Campo,Richard,,Sprint_10,False
2510,DI_11,Disjuntor,Energização,12.51,1304.1,300.0,28.31279834087099,6.29,2,14.2,Sucesso,Lab,Rodney,,Sprint_19,True
2511,TR_89,Trafo,Intertravamento,13.55,809.5,300.0,35.97680198379442,5.78,2,12.8,Sucesso,Offshore,Colin,,Sprint_11,True
2512,SE_25,Seccionadora,Sincronismo,14.24,513.9,300.0,37.9791864702046,2.84,1,12.2,Sucesso,Lab,Philip,,Sprint_2,True
2513,BA_77,Barramento,Teste funcional,14.8,661.3,300.0,41.690329634895136,7.3,1,12.6,Sucesso,Offshore,Janet,,Sprint_9,False
2514,TR_49,Trafo,Intertravamento,12.32,261.1,300.0,40.424698870937405,1.25,1,4.0,Sucesso,Lab,Jackie,,Sprint_11,True
2515,TR_52,Trafo,Teste funcional,14.15,800.5,300.0,40.017524312082074,7.1,2,5.1,Sucesso,Offshore,Philip,,Sprint_10,False
2516,SE_21,Seccionadora,Teste funcional,16.1,948.7,300.0,35.392319467242075,6.98,3,17.6,Sucesso,Campo,Rodney,,Sprint_10,False
2517,TR_10,Trafo,Intertravamento,13.09,870.4,300.0,42.735899312304625,4.66,3,26.1,Falha,Offshore,Richard,Proteção,Sprint_3,False
2518,SE_19,Seccionadora,Intertravamento,14.46,339.4,300.0,33.945773286370965,5.69,2,22.9,Falha,Campo,Jackie,Comunicação,Sprint_9,True
2519,DI_26,Disjuntor,Intertravamento,13.01,466.5,300.0,38.76949818636818,6.76,1,9.4,Sucesso,Campo,Erin,,Sprint_3,True
2520,RE_74,Relé,Energização,14.12,669.5,300.0,34.53665353181403,7.82,2,12.1,Sucesso,Offshore,Jennifer,,Sprint_1,True
2521,SE_55,Seccionadora,Teste funcional,16.33,888.9,300.0,36.41584272299257,5.18,2,18.4,Sucesso,Campo,Rodney,,Sprint_2,False
2522,DI_8,Disjuntor,Energização,14.41,592.1,300.0,34.84490823993188,7.47,2,14.2,Sucesso,Offshore,Lisa,,Sprint_10,True
2523,TR_51,Trafo,Isolamento,15.73,653.9,300.0,30.87183530373852,9.38,1,7.1,Sucesso,Campo,Erin,,Sprint_14,False
2524,RE_90,Relé,Energização,14.43,121.1,300.0,45.22629312536105,5.71,1,13.7,Sucesso,Lab,Carrie,,Sprint_1,True
